"GEO_ID","NAME","B28006_001E","B28006_001M","B28006_002E","B28006_002M","B28006_003E","B28006_003M","B28006_004E","B28006_004M","B28006_005E","B28006_005M","B28006_006E","B28006_006M","B28006_007E","B28006_007M","B28006_008E","B28006_008M","B28006_009E","B28006_009M","B28006_010E","B28006_010M","B28006_011E","B28006_011M","B28006_012E","B28006_012M","B28006_013E","B28006_013M","B28006_014E","B28006_014M","B28006_015E","B28006_015M","B28006_016E","B28006_016M","B28006_017E","B28006_017M","B28006_018E","B28006_018M","B28006_019E","B28006_019M",
"0500000US02090","Fairbanks North Star Borough, Alaska","60070","1092","3877","1396","3702","1418","59","106","3266","1311","377","381","175","152","38664","2941","38228","2943","64","130","36954","2904","1210","722","436","402","17529","2637","17462","2620","0","170","16120","2501","1342","1080","67","120",
"0500000US02170","Matanuska-Susitna Borough, Alaska","72557","721","3993","779","3779","755","71","121","3619","756","89","108","214","164","52230","2003","51121","2048","100","147","49005","2150","2016","653","1109","516","16334","1836","16267","1846","0","170","15380","1724","887","541","67","116",
"0500000US04001","Apache County, Arizona","41174","483","5223","741","2419","570","0","228","1217","388","1202","456","2804","576","30224","960","23561","1096","18","30","17852","1356","5691","1031","6663","1218","5727","1020","5479","1029","0","228","4823","1045","656","276","248","143",
"0500000US04003","Cochise County, Arizona","85640","657","10213","1733","8985","1693","0","228","7148","1497","1837","1179","1228","615","51006","2917","49568","2872","0","228","45775","2984","3793","1679","1438","590","24421","2418","24310","2425","0","228","23455","2420","855","566","111","119",
"0500000US04005","Coconino County, Arizona","86225","1008","6264","1165","5285","1177","33","64","3558","999","1694","799","979","345","43246","2422","41489","2485","367","523","34459","2574","6663","1567","1757","627","36715","2447","36312","2380","71","110","34819","2431","1422","638","403","308",
"0500000US04013","Maricopa County, Arizona","3046466","1502","318344","10101","294958","10152","128","131","263750","10210","31080","4479","23386","3818","1617598","16233","1579343","16922","1001","417","1502763","16890","75579","7937","38255","4732","1110524","15427","1100349","15148","316","282","1073673","15348","26360","4139","10175","3066",
"0500000US04015","Mohave County, Arizona","167886","1151","18419","2493","16874","2386","0","228","15221","2578","1653","1060","1545","710","123759","3657","118910","3968","260","292","109892","3926","8758","2013","4849","1657","25708","3281","25484","3281","0","228","24644","3213","840","601","224","208",
"0500000US04017","Navajo County, Arizona","70054","528","8096","1340","6049","1212","23","40","4498","1082","1528","603","2047","628","48020","2234","44033","2446","16","26","36980","2367","7037","1664","3987","1106","13938","1865","13338","1855","0","228","13195","1859","143","111","600","448",
"0500000US04019","Pima County, Arizona","705497","1103","66741","4872","60694","4878","124","150","54621","5073","5949","1634","6047","1477","373755","9155","362932","9287","326","214","341340","9116","21266","3546","10823","1899","265001","7935","262051","7846","136","171","255851","7857","6064","1395","2950","1021",
"0500000US04021","Pinal County, Arizona","311827","1371","33268","5019","30840","4984","0","228","27843","4874","2997","1854","2428","941","204832","6888","200465","7091","41","68","190541","7169","9883","2349","4367","1314","73727","5939","73358","5941","68","111","70239","5691","3051","1228","369","300",
"0500000US04025","Yavapai County, Arizona","191167","566","13293","2479","13232","2483","49","77","12675","2501","508","289","61","79","122083","3774","118788","3932","153","188","110837","4220","7798","2361","3295","1085","55791","3222","54834","3202","88","146","53313","3098","1433","828","957","534",
"0500000US04027","Yuma County, Arizona","130472","840","30970","3477","28936","3647","0","228","24200","3186","4736","2431","2034","768","77556","3711","74513","3585","371","462","70490","3430","3652","1212","3043","1037","21946","2522","21869","2523","0","228","21392","2560","477","320","77","106",
"0500000US05007","Benton County, Arkansas","200055","669","19491","2473","16267","2582","0","208","14136","2481","2131","1179","3224","1884","103563","4097","101588","4051","102","130","97288","3890","4198","1540","1975","884","77001","3773","76889","3778","0","208","75833","3808","1056","865","112","135",
"0500000US05031","Craighead County, Arkansas","70629","1578","5734","1524","5318","1517","0","208","4621","1563","697","393","416","348","46996","2719","45915","2718","124","216","43053","2884","2738","1311","1081","717","17899","2065","17764","2075","0","208","17295","2102","469","306","135","108",
"0500000US05045","Faulkner County, Arkansas","78749","842","6294","1602","5150","1173","0","208","5066","1169","84","115","1144","909","48852","2580","48176","2694","0","208","45986","3095","2190","1164","676","384","23603","2185","23412","2259","0","208","23217","2247","195","215","191","293",
"0500000US05051","Garland County, Arkansas","71896","862","6979","1922","6629","1877","0","208","5030","1639","1599","867","350","356","46062","2885","43175","2922","0","208","38307","2991","4868","1619","2887","968","18855","2291","18526","2308","0","208","17829","2293","697","475","329","270",
"0500000US05069","Jefferson County, Arkansas","39568","974","4067","881","3615","890","0","208","3370","869","245","221","452","317","26141","1783","25047","1861","0","208","23546","1786","1501","567","1094","537","9360","1570","9332","1567","0","208","8780","1500","552","421","28","52",
"0500000US05085","Lonoke County, Arkansas","50384","583","5694","1656","4973","1663","0","208","4531","1558","442","462","721","470","33991","1905","32638","1972","35","61","30450","2064","2153","965","1353","734","10699","1839","10649","1842","0","208","10490","1831","159","272","50","87",
"0500000US05119","Pulaski County, Arkansas","265793","2069","15343","2549","13182","2491","0","208","11274","2449","1908","965","2161","1156","148330","5353","140322","5700","152","254","130326","6000","9844","2082","8008","2175","102120","5413","100832","5359","0","208","97487","5334","3345","1393","1288","980",
"0500000US05125","Saline County, Arkansas","86699","1341","6604","1598","5987","1397","0","208","4953","1189","1034","509","617","649","55676","2465","53850","2522","0","208","49049","2495","4801","1450","1826","822","24419","2485","24297","2458","0","208","23152","2460","1145","802","122","134",
"0500000US05131","Sebastian County, Arkansas","86082","662","12650","1872","11571","1813","0","208","10533","1824","1038","659","1079","664","55518","2480","53534","2419","10","17","48557","2876","4967","1373","1984","811","17914","2210","17398","2131","0","208","16837","2062","561","587","516","370",
"0500000US05143","Washington County, Arkansas","155127","905","17045","2556","16310","2425","0","208","13654","2021","2656","1536","735","542","83177","3698","80397","3732","153","249","77233","4136","3011","1183","2780","1075","54905","3750","54699","3728","0","208","53691","3735","1008","637","206","180",
"0500000US05145","White County, Arkansas","50259","819","5551","1276","4947","1229","0","208","4168","1089","779","447","604","375","34408","2198","31475","2342","84","138","27990","2555","3401","1263","2933","1041","10300","1772","10176","1768","0","208","9899","1721","277","217","124","129",
"0500000US06001","Alameda County, California","1157665","882","125515","7911","119005","7737","0","218","110571","7458","8434","2213","6510","2056","405557","9263","396209","9248","232","214","381081","9449","14896","2907","9348","1892","626593","9233","623943","9160","264","217","611355","9126","12324","2855","2650","897",
"0500000US06007","Butte County, California","131717","828","12104","1809","10933","1790","0","218","9624","1598","1309","892","1171","630","73543","3659","69794","3629","215","224","65848","3816","3731","1259","3749","1327","46070","3345","45248","3369","0","218","44271","3351","977","588","822","479",
"0500000US06013","Contra Costa County, California","801029","722","82248","6438","78193","6388","0","218","74151","6354","4042","1552","4055","1659","353828","9750","347643","9677","829","709","335912","9932","10902","2699","6185","1486","364953","9605","362438","9440","91","103","358048","9410","4299","1112","2515","1088",
"0500000US06017","El Dorado County, California","142730","1039","8077","2534","7557","2490","0","218","6896","2442","661","620","520","369","79225","3389","77351","3515","0","218","73761","4003","3590","1487","1874","967","55428","3478","54681","3513","0","218","53423","3177","1258","1244","747","462",
"0500000US06019","Fresno County, California","615536","1517","124725","7352","113761","6817","0","218","103430","6655","10331","2563","10964","2262","339431","9460","328193","9482","169","214","314950","9934","13074","2655","11238","2391","151380","7088","148877","7167","0","218","144459","7156","4418","1363","2503","1207",
"0500000US06023","Humboldt County, California","93372","1141","8737","1682","8044","1654","93","161","6926","1581","1025","752","693","534","53865","2935","51390","2979","256","429","49193","2913","1941","792","2475","779","30770","2911","30626","2914","0","218","30121","2915","505","444","144","182",
"0500000US06025","Imperial County, California","105511","780","26139","2937","24580","2981","0","218","21394","2983","3186","1536","1559","800","60873","3570","59315","3882","236","374","55095","3962","3984","1628","1558","935","18499","2947","18499","2947","0","218","17381","2718","1118","1080","0","218",
"0500000US06029","Kern County, California","538607","1099","116760","5737","107260","5470","0","218","99210","5438","8050","2012","9500","2493","315800","6191","306093","6431","150","147","294444","7415","11499","2442","9707","2259","106047","5268","104882","5300","72","120","103019","5313","1791","770","1165","555",
"0500000US06031","Kings County, California","83250","1298","16123","2186","15013","2190","0","218","13267","2200","1746","1003","1110","703","52187","3027","49857","3118","0","218","45814","3277","4043","1931","2330","889","14940","2124","14762","2118","0","218","14667","2118","95","95","178","229",
"0500000US06033","Lake County, California","48668","1218","5284","1440","4651","1248","0","218","3824","1245","827","555","633","641","34206","2039","33049","1913","113","200","29398","1918","3538","1346","1157","617","9178","1504","9052","1510","0","218","8538","1423","514","525","126","205",
"0500000US06037","Los Angeles County, California","6722102","2810","1287568","18978","1217814","19684","791","511","1116992","18437","100031","7941","69754","6003","3014334","25461","2935442","25829","3913","1572","2797774","25301","133755","8218","78892","5833","2420200","22038","2399268","22089","1684","853","2349535","21524","48049","4609","20932","3178",
"0500000US06039","Madera County, California","95703","939","25150","2633","23836","2592","39","65","21732","2705","2065","1221","1314","934","49126","3107","47242","3129","136","180","43540","3084","3566","1189","1884","1111","21427","2636","21073","2729","0","218","20292","2710","781","549","354","359",
"0500000US06041","Marin County, California","185703","2021","11729","1661","11381","1686","0","218","11262","1744","119","193","348","616","54435","4798","53252","4713","0","218","52239","4644","1013","641","1183","656","119539","3744","118760","3749","0","218","117077","3789","1683","786","779","543",
"0500000US06045","Mendocino County, California","64066","1117","7600","1521","7497","1521","0","218","6174","1535","1323","1297","103","80","40472","2218","39049","2370","0","218","37366","2388","1683","1094","1423","598","15994","1790","15759","1772","0","218","15285","1745","474","344","235","262",
"0500000US06047","Merced County, California","171428","693","43619","3643","39734","3861","0","218","37019","3667","2715","1245","3885","1274","99881","4347","95575","4131","0","218","92378","4181","3197","1152","4306","1272","27928","3005","27759","2986","0","218","27404","2958","355","305","169","135",
"0500000US06053","Monterey County, California","265616","860","72275","3976","70971","3909","0","218","67178","3840","3793","1112","1304","606","118778","5240","116658","5292","88","148","110923","5591","5647","1734","2120","827","74563","4074","73498","4041","20","34","70186","3950","3292","1150","1065","426",
"0500000US06055","Napa County, California","93724","1266","14513","1755","14161","1705","0","218","13565","1798","596","565","352","285","41144","2290","40174","2279","177","292","38197","2253","1800","970","970","485","38067","2168","37523","2161","0","218","36682","2064","841","569","544","490",
"0500000US06057","Nevada County, California","78209","474","3680","1243","3400","1154","0","218","3054","1145","346","235","280","405","43730","2735","42672","2777","0","218","41078","2823","1594","585","1058","878","30799","2764","30799","2764","0","218","30269","2737","530","252","0","218",
"0500000US06059","Orange County, California","2170526","1821","287148","10637","277394","10545","424","472","263607","10398","13363","2322","9754","2398","924276","14170","910260","14514","614","439","883709","14423","25937","3626","14016","2537","959102","13723","952094","13713","340","243","933562","13566","18192","3209","7008","1973",
"0500000US06061","Placer County, California","291749","1015","12268","2184","11568","2211","9","16","10693","2202","866","572","700","371","156834","4875","153263","4999","386","343","145854","5056","7023","1992","3571","1197","122647","4832","121756","4880","0","218","119829","4889","1927","979","891","663",
"0500000US06065","Riverside County, California","1615394","928","273088","9052","258847","8904","280","383","240944","9180","17623","3275","14241","3233","935385","12132","911715","12959","799","641","872973","13870","37943","5792","23670","4326","406921","11188","404297","11027","12","20","395249","11123","9036","2255","2624","960",
"0500000US06067","Sacramento County, California","1068556","1200","114395","6463","108770","6337","0","218","103615","6081","5155","1502","5625","1652","587881","10712","572715","10620","0","218","551250","11271","21465","3077","15166","3476","366280","10020","362544","9933","43","70","356659","9978","5842","1356","3736","1333",
"0500000US06069","San Benito County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06071","San Bernardino County, California","1384819","948","242400","8674","231439","8671","152","198","218320","8243","12967","2915","10961","2455","819773","11842","802901","12142","192","234","771398","12901","31311","3959","16872","3379","322646","8929","319465","8954","113","191","314225","8741","5127","1449","3181","1186",
"0500000US06073","San Diego County, California","2215349","2639","222071","8606","214013","8584","1019","1193","197439","8598","15555","2681","8058","1519","1027635","15182","1007421","15367","490","325","975087","15649","31844","4158","20214","3176","965643","15564","959500","15484","309","239","940823","15261","18368","3055","6143","1456",
"0500000US06075","San Francisco County, California","624649","1868","67419","5218","60148","5442","0","218","55769","5365","4379","1434","7271","1943","166668","6392","161603","6453","377","358","154375","6505","6851","1894","5065","1517","390562","6509","387109","6865","177","171","379150","6733","7782","2377","3453","1473",
"0500000US06077","San Joaquin County, California","497209","700","93990","6199","88846","6130","118","191","84232","6253","4496","1291","5144","1937","287956","7334","281814","7371","34","58","271888","7594","9892","2701","6142","1944","115263","5202","113740","5218","101","165","111076","5332","2563","1021","1523","677",
"0500000US06079","San Luis Obispo County, California","184894","903","12172","1851","11590","1844","0","218","10358","1735","1232","1041","582","436","94512","4148","92973","4142","257","312","88262","4194","4454","1526","1539","606","78210","4245","76890","4228","90","148","76150","4286","650","349","1320","720",
"0500000US06081","San Mateo County, California","526354","871","50453","4939","48819","4778","0","218","46109","4691","2710","986","1634","713","187086","6226","184393","5965","47","77","180065","6196","4281","1402","2693","1130","288815","5735","287020","5770","47","74","283067","5567","3906","1273","1795","845",
"0500000US06083","Santa Barbara County, California","269421","909","47209","3154","43598","3220","0","218","41338","3360","2260","1098","3611","1490","120571","5317","117886","5355","0","218","113646","5474","4240","1321","2685","898","101641","4401","100712","4398","39","66","98072","4350","2601","868","929","631",
"0500000US06085","Santa Clara County, California","1305898","1315","140178","7064","135083","7126","772","695","126831","7152","7480","2128","5095","1922","417369","9456","410087","9495","379","240","395783","9505","13925","2646","7282","1858","748351","10060","744736","10265","632","563","733622","10129","10482","2557","3615","1394",
"0500000US06087","Santa Cruz County, California","173057","830","21923","2252","21086","2400","0","218","20059","2427","1027","566","837","489","75292","3533","72447","3474","0","218","69575","3438","2872","1136","2845","1502","75842","3331","74898","3520","0","218","73729","3448","1169","501","944","664",
"0500000US06089","Shasta County, California","125242","909","6648","1603","5852","1460","105","173","5376","1395","371","230","796","606","88226","3581","84301","3427","536","422","79649","3542","4116","1202","3925","1358","30368","3172","30133","3190","88","150","29474","3199","571","343","235","232",
"0500000US06095","Solano County, California","304552","1503","34967","3900","32934","3868","327","482","29519","3488","3088","1644","2033","1001","180996","5727","175477","5767","1150","713","168103","6107","6224","1993","5519","1688","88589","4718","87521","4811","0","218","86766","4828","755","613","1068","479",
"0500000US06097","Sonoma County, California","346108","950","35160","3374","34464","3294","0","218","32447","3386","2017","1171","696","382","176512","5766","173118","5654","43","70","168450","5598","4625","1927","3394","1012","134436","5709","133412","5711","45","74","131648","5681","1719","750","1024","581",
"0500000US06099","Stanislaus County, California","346688","840","67057","4544","64252","4640","154","247","60554","4754","3544","1159","2805","1013","213718","5725","207302","5820","631","733","198337","6327","8334","2048","6416","1932","65913","4897","65038","4830","0","218","63093","4676","1945","883","875","604",
"0500000US06101","Sutter County, California","64464","757","13156","2270","12665","2162","0","218","10967","2151","1698","960","491","458","37182","2703","35440","2611","0","218","34204","2655","1236","847","1742","704","14126","2315","13889","2336","0","218","13402","2311","487","342","237","236",
"0500000US06103","Tehama County, California","42469","758","5652","1074","4898","1062","0","218","4460","1086","438","333","754","525","29601","1515","28553","1701","0","218","25750","1755","2803","1073","1048","624","7216","1347","7001","1328","0","218","6376","1394","625","688","215","281",
"0500000US06107","Tulare County, California","281198","884","69772","4714","66709","4676","45","77","59410","4623","7254","2231","3063","1405","165658","5342","161030","5450","503","367","152121","5550","8406","1878","4628","1287","45768","3586","45363","3523","127","161","44215","3466","1021","498","405","254",
"0500000US06111","Ventura County, California","569518","1067","82881","4608","79660","4682","90","145","71344","4649","8226","2146","3221","1134","267539","6568","263578","6449","39","63","253407","6459","10132","2173","3961","1074","219098","6260","216433","6492","222","279","213264","6587","2947","954","2665","1252",
"0500000US06113","Yolo County, California","128107","880","14859","2892","13965","2878","0","218","13418","2909","547","369","894","608","59295","3630","57732","3468","0","218","55593","3368","2139","976","1563","799","53953","2829","53361","2711","0","218","52077","2830","1284","664","592","384",
"0500000US06115","Yuba County, California","53240","1139","6971","1296","6487","1303","0","218","6278","1330","209","314","484","405","36159","2134","35470","2153","0","218","33182","2366","2288","1076","689","438","10110","1745","10029","1767","0","218","9813","1773","216","199","81","97",
"0500000US08001","Adams County, Colorado","345323","1047","52685","5237","49917","5109","125","211","45345","4619","4447","2118","2768","1417","192617","6174","188104","6058","305","329","176303","6744","11496","3651","4513","1295","100021","4823","99214","4664","31","52","98240","4575","943","570","807","501",
"0500000US08005","Arapahoe County, Colorado","450972","632","33362","3514","29897","3327","0","218","28417","3311","1480","685","3465","1245","206634","6325","202066","6569","189","156","194304","6566","7573","2066","4568","1216","210976","5926","208978","5805","126","194","203459","5527","5393","1570","1998","1519",
"0500000US08013","Boulder County, Colorado","215546","571","6954","1476","6766","1489","0","218","6766","1489","0","218","188","186","70963","4090","68997","4153","101","122","65893","4175","3003","1388","1966","889","137629","3810","136924","3786","45","75","134707","3783","2172","875","705","341",
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08031","Denver County, Colorado","515659","457","46594","4547","43867","4385","0","218","34799","3908","9068","3126","2727","1193","170152","5981","164160","5875","589","470","151153","5807","12418","2648","5992","1668","298913","6023","297388","6003","145","182","289386","6111","7857","1970","1525","674",
"0500000US08035","Douglas County, Colorado","257749","603","3602","1189","3295","1036","0","218","3190","1031","105","175","307","359","93984","5191","92271","5203","0","218","90485","4994","1786","1525","1713","974","160163","5178","159507","5189","0","218","157882","5340","1625","805","656","353",
"0500000US08041","El Paso County, Colorado","485291","827","22220","2959","21373","3005","0","218","19372","2717","2001","1399","847","417","254591","7335","248391","7580","216","257","239830","7743","8345","1907","6200","1733","208480","6799","206556","6734","339","278","203143","6544","3074","914","1924","742",
"0500000US08059","Jefferson County, Colorado","421116","693","17660","2736","16960","2656","0","218","15913","2777","1047","802","700","431","181844","6131","178720","6257","131","148","171705","6203","6884","2345","3124","994","221612","5490","220516","5493","268","227","217039","5478","3209","1134","1096","517",
"0500000US08069","Larimer County, Colorado","245282","886","9814","1813","9084","1773","0","218","8275","1733","809","724","730","617","105055","4857","103526","4828","66","76","98399","4901","5061","1702","1529","666","130413","4842","129736","4962","152","193","125917","4865","3667","1432","677","411",
"0500000US08077","Mesa County, Colorado","110317","806","4985","1129","4840","1120","0","218","4768","1120","72","106","145","165","69624","2623","66946","2980","0","218","64226","3187","2720","1551","2678","1227","35708","2638","35139","2688","0","218","34158","2849","981","625","569","475",
"0500000US08101","Pueblo County, Colorado","115332","1006","10733","1658","9739","1613","0","218","8345","1517","1394","665","994","452","76512","2399","73225","2613","25","45","66704","2824","6496","1927","3287","1162","28087","2347","27658","2321","0","218","27220","2311","438","202","429","366",
"0500000US08123","Weld County, Colorado","227522","826","24374","3473","23490","3388","0","218","21379","3329","2111","1324","884","609","123776","5145","121168","5569","719","682","115643","5591","4806","2641","2608","1256","79372","4519","78750","4482","0","218","77567","4482","1183","587","622","506",
